road_class,name,start_lon,start_lat,end_lon,end_lat,num_points
motorway,Ahmadabad Vadodara Expressway,72.6806516,22.9586691,72.6804296,22.9587889,3
motorway,Ahmadabad Vadodara Expressway,72.7324452,22.9307352,72.7331651,22.9303798,2
motorway,Ahmadabad Vadodara Expressway,72.7331651,22.9303798,72.7410884,22.926476,3
motorway,Ahmadabad Vadodara Expressway,72.7235277,22.935073,72.6994074,22.9485789,5
motorway,Ahmadabad Vadodara Expressway,72.7333593,22.930118,72.7324068,22.9305873,2
motorway,,72.6508619,22.9754009,72.6509481,22.9755516,2
motorway,,72.7305463,23.0018717,72.7495168,23.0048413,25
motorway,,72.7304351,23.0017867,72.7263178,23.0053108,9
motorway,,72.75,23.0047717,72.7497333,23.0047494,2
motorway,Sardar Patel Ring Road,72.666073,22.9978702,72.6610264,22.9701326,24
motorway,NH48,72.7178704,23.2036899,72.7138342,23.1990848,7
motorway,NH48,72.7138342,23.1990848,72.7104083,23.1844374,12
motorway,NH48,72.7104083,23.1844374,72.7089331,23.1762144,4
motorway,NH48,72.7089331,23.1762144,72.7053469,23.1643203,13
motorway,,72.6908398,23.1437982,72.6887348,23.1403994,4
motorway,NH48,72.7053469,23.1643203,72.7002829,23.1573106,5
motorway,,72.7002078,23.1573919,72.7052343,23.164393,10
motorway,NH48,72.7002829,23.1573106,72.6929326,23.1471205,9
motorway,,72.6927915,23.1471005,72.7002078,23.1573919,13
motorway,,72.6886341,23.1404685,72.6927915,23.1471005,11
motorway,,72.7220651,23.2104617,72.7270246,23.22,11
motorway,,72.7137503,23.1991513,72.7177736,23.2037663,7
motorway,,72.710297,23.1844522,72.7137503,23.1991513,28
motorway,,72.7087882,23.176239,72.710297,23.1844522,11
motorway,,72.7052343,23.164393,72.7087882,23.176239,18
motorway,Vaishnodevi Overbridge,72.5444708,23.141587,72.5410869,23.1305917,10
motorway,,72.5425389,23.1362375,72.5426938,23.1366714,3
motorway,Vaishnodevi Overbridge,72.5409114,23.1306223,72.5441515,23.1412207,9
motorway,Ahmadabad Vadodara Expressway,72.7324068,22.9305873,72.7239857,22.9348057,4
motorway,Ahmadabad Vadodara Expressway,72.7236995,22.9349775,72.7235277,22.935073,2
motorway,Ahmadabad Vadodara Expressway,72.7239857,22.9348057,72.7236995,22.9349775,2
motorway,Ahmadabad Vadodara Expressway,72.7240633,22.9349419,72.7324452,22.9307352,4
motorway,Ahmadabad Vadodara Expressway,72.7237761,22.9351074,72.7240633,22.9349419,2
motorway,Ahmadabad Vadodara Expressway,72.7237455,22.9351242,72.7237761,22.9351074,2
motorway,Sarkhej-Gandhinagar Highway,72.5821921,23.1751218,72.5903214,23.1795594,4
motorway,Sarkhej-Gandhinagar Highway,72.5903699,23.1794561,72.5822485,23.1750188,4
motorway,Sarkhej-Gandhinagar Highway,72.5822485,23.1750188,72.5811891,23.1744182,3
motorway,Sarkhej-Gandhinagar Highway,72.5757482,23.1715479,72.5810943,23.1745134,8
motorway,Sarkhej-Gandhinagar Highway,72.5811891,23.1744182,72.5758596,23.1714365,7
motorway,Sarkhej-Gandhinagar Highway,72.5601265,23.1625643,72.5539695,23.1564401,14
motorway,Sarkhej-Gandhinagar Highway,72.5538231,23.1564778,72.5600321,23.1627059,14
motorway,Sarkhej-Gandhinagar Highway,72.5600321,23.1627059,72.5626594,23.1641406,5
motorway,Sarkhej-Gandhinagar Highway,72.5627434,23.1640621,72.5601265,23.1625643,5
motorway,Sarkhej-Gandhinagar Highway,72.5539695,23.1564401,72.5537163,23.1559628,3
motorway,Sarkhej-Gandhinagar Highway,72.5535065,23.1560533,72.5538231,23.1564778,3
motorway,Sardar Patel Ring Road,72.5909158,23.1291429,72.5796655,23.1313023,12
motorway,Sardar Patel Ring Road,72.5796887,23.131436,72.590952,23.1292793,11
motorway,,72.5441515,23.1412207,72.5451948,23.1432691,4
motorway,,72.5448983,23.1424123,72.5444708,23.141587,4
motorway,Sardar Patel Ring Road,72.6872385,23.0892797,72.6874399,23.085432,4
motorway,Sardar Patel Ring Road,72.6873303,23.0854187,72.6871194,23.0890287,3
motorway,Sardar Patel Ring Road,72.6869244,23.0929094,72.6867604,23.0934658,4
motorway,Sardar Patel Ring Road,72.6869165,23.0934825,72.6870281,23.0929334,4
motorway,S P Ring Road,72.5513603,23.1351016,72.5460684,23.1356289,5
motorway,S P Ring Road,72.5460684,23.1356289,72.5391909,23.136415,11
motorway,S P Ring Road,72.5460854,23.1357614,72.5513673,23.1351795,4
motorway,Gandhinagar-Sarkhej Highway,72.6011752,23.1852294,72.5948767,23.1818398,8
motorway,Sarkhej-Gandhinagar Highway,72.5903214,23.1795594,72.5948044,23.1819728,5
motorway,Gandhinagar-Sarkhej Highway,72.5948767,23.1818398,72.5903699,23.1794561,4
motorway,Sarkhej-Gandhinagar Highway,72.5810943,23.1745134,72.5821921,23.1751218,2
primary,,72.5165721,23.2173333,72.513634,23.22,11
primary,,72.5172521,23.2171269,72.5165721,23.2173333,2
primary,,72.5165462,23.2174378,72.5172774,23.2172055,2
primary,,72.513785,23.22,72.5165462,23.2174378,11
primary,,72.5017535,22.9869785,72.4950375,22.9869676,10
primary,,72.6247447,22.9846533,72.6249569,22.9848375,2
primary,,72.6369335,23.0048563,72.638264,23.0208706,30
primary,NH8,72.6371553,23.0047756,72.6251731,22.984837,33
primary,NH8,72.6386024,23.0208961,72.6371553,23.0047756,29
primary,Khokhra Road,72.6105237,23.0067899,72.6105398,23.006845,2
primary,Khokhra Road,72.6240136,22.9993902,72.6191441,23.0018327,15
primary,,72.5044679,22.87,72.5408819,22.9269538,70
primary,Khokhra Junction,72.6187096,23.0019414,72.6187096,23.0019414,15
primary,Khokhra Road,72.6190261,23.0019463,72.6241565,22.9994811,17
primary,,72.7397607,22.87,72.7353709,22.8717112,8
primary,Hatkeshwar Circle,72.6240286,22.9994308,72.6240286,22.9994308,22
primary,Hatkeshwar Circle,72.6244644,22.99911,72.6244644,22.99911,20
primary,,72.6314207,22.9938384,72.6304192,22.9943494,4
primary,,72.6247289,22.9989742,72.6291665,22.9952155,18
primary,,72.6244422,22.9990531,72.6241765,22.9992786,2
primary,,72.6242458,22.9993744,72.6245251,22.9991604,2
primary,,72.6070609,23.0077469,72.6052164,23.008342,5
primary,Rakhial Road,72.6372266,23.0203305,72.6328045,23.0200679,8
primary,Odhav Road,72.6400331,23.020835,72.6480841,23.0220309,12
primary,Rakhial Road,72.6237389,23.02129,72.6198603,23.022191,10
primary,Rakhial Circle,72.6237476,23.0213569,72.6237476,23.0213569,14
primary,Odhav Road,72.6480715,23.0219327,72.6400371,23.0207442,15
primary,Rakhial Road,72.6327884,23.0201159,72.6372147,23.0203987,9
primary,Rakhial Odhav Road,72.6372147,23.0203987,72.6400331,23.020835,7
primary,Rakhial Road,72.5990739,23.0223553,72.6049294,23.0205011,12
primary,Rakhial Road,72.6049294,23.0205011,72.6197523,23.0222763,28
primary,,72.6197523,23.0222763,72.6197523,23.0222763,21
primary,Rakhial Road,72.6197271,23.0221987,72.6049275,23.0204557,30
primary,Rakhial Road,72.6198461,23.0222707,72.6237738,23.0213838,9
primary,Anupam Bridge | Kankaria Railway Overbridge,72.6070735,23.0077818,72.6091697,23.0072111,3
primary,Khokhra Road,72.6091697,23.0072111,72.6188786,23.0020179,27
primary,Khokhra Road,72.6187284,23.0019883,72.6091551,23.0071583,25
primary,,72.6091551,23.0071583,72.6070609,23.0077469,4
primary,,72.6044917,23.0094029,72.6070735,23.0077818,5
primary,,72.6009483,23.0107076,72.605304,23.0083045,14
primary,,72.6046522,23.0092184,72.6048125,23.0091956,2
primary,,72.604603,23.0091892,72.6046522,23.0092184,2
primary,,72.6052164,23.008342,72.6009328,23.0105929,14
primary,,72.598193,23.0025664,72.5980945,23.0030559,3
primary,,72.6205113,22.9846788,72.6203889,22.985222,5
primary,,72.631508,22.9938641,72.6315148,22.9907869,14
primary,Rakhial Road,72.6240998,23.0212837,72.6325641,23.0201114,15
primary,,72.6328045,23.0200679,72.6247348,22.9990838,55
primary,,72.6246583,22.9991612,72.632589,23.020067,52
primary,Rakhial Road,72.632589,23.020067,72.6240527,23.0212431,14
primary,,72.632589,23.020067,72.632589,23.020067,5
primary,,72.6007983,23.0106779,72.6007983,23.0106779,20
primary,,72.5989223,23.0224606,72.5990739,23.0223553,2
primary,,72.5988006,23.0232892,72.6001115,23.0278733,17
primary,,72.5990476,23.0223167,72.5988441,23.0224598,3
primary,,72.5979779,23.0035677,72.5983352,23.0029705,3
primary,,72.6328708,22.9926817,72.6302141,22.9944515,9
primary,,72.634625,22.9911727,72.6314207,22.9938384,7
primary,,72.6302141,22.9944515,72.6246106,22.9988968,12
primary,,72.6356296,22.9903131,72.634625,22.9911727,5
primary,Lala Lajpat Rai Marg,72.5983434,23.0028784,72.5979106,23.0035514,5
primary,,72.6302798,22.9945084,72.631508,22.9938641,4
primary,,72.6293679,22.9950961,72.6302798,22.9945084,3
primary,,72.6291665,22.9952155,72.6293679,22.9950961,2
primary,,72.6304192,22.9943494,72.6302141,22.9944515,2
primary,,72.6358022,22.9902156,72.6356296,22.9903131,2
primary,,72.633241,23.0176556,72.6315372,23.0222826,14
primary,,72.6316246,23.022301,72.6333227,23.0176575,13
primary,,72.6332275,23.0169057,72.633241,23.0176556,4
primary,,72.6333227,23.0176575,72.6333325,23.0169054,3
primary,,72.6315372,23.0222826,72.6312101,23.0229384,3
primary,,72.6312749,23.0229958,72.6316246,23.022301,3
primary,,72.6312101,23.0229384,72.6310961,23.0231778,2
primary,,72.6311987,23.0232081,72.6312749,23.0229958,2
primary,,72.6106333,23.0068215,72.6106157,23.0067626,2
primary,NH8,72.6249569,22.9848375,72.6328227,22.9929583,12
primary,,72.6483595,23.0219524,72.6481282,23.0219436,2
primary,,72.6481444,23.0220317,72.6483294,23.0220427,2
primary,Odhav Road,72.6483294,23.0220427,72.6501648,23.0223167,5
primary,Odhav Road,72.6600154,23.0237661,72.6726882,23.0249716,18
primary,,72.6597664,23.0237252,72.6600154,23.0237661,2
primary,Odhav Road,72.6726995,23.0248106,72.6600449,23.0236751,19
primary,Odhav Road,72.659774,23.0236271,72.6502358,23.0222652,10
primary,Odhav Road,72.6502183,23.0223249,72.6597664,23.0237252,10
primary,,72.6501832,23.0222572,72.6501648,23.0223167,2
primary,,72.6600154,23.0237661,72.6600449,23.0236751,2
primary,,72.659774,23.0236271,72.6597664,23.0237252,2
primary,,72.6600449,23.0236751,72.659774,23.0236271,2
primary,,72.6502358,23.0222652,72.6501832,23.0222572,2
primary,,72.6502183,23.0223249,72.6502358,23.0222652,2
primary,,72.6501648,23.0223167,72.6502183,23.0223249,2
primary,Odhav Road,72.6481282,23.0219436,72.6480715,23.0219327,2
primary,Odhav Road,72.6480841,23.0220309,72.6481444,23.0220317,2
primary,,72.4925503,22.9794657,72.4925503,22.9794657,16
primary,,72.501755,22.9868361,72.4982352,22.9840125,6
primary,,72.5007355,22.9546983,72.49717,22.9614158,12
primary,,72.4982515,22.9843919,72.5016633,22.9869032,5
primary,,72.4930946,22.9821365,72.4945879,22.9869329,10
primary,,72.5010822,22.9544429,72.5007355,22.9546983,2
primary,,72.4971804,22.9616645,72.497821,22.9759229,14
primary,,72.49717,22.9614158,72.4971804,22.9616645,2
primary,,72.5054672,23.0213272,72.5089002,23.0322125,17
primary,,72.5088784,23.0315755,72.5059143,23.0223111,18
primary,,72.5071036,23.0269756,72.5068457,23.0272576,4
primary,100 Ft. Road,72.5305274,23.014596,72.5024519,23.0116862,67
primary,100 Ft. Road,72.5024857,23.0117709,72.517511,23.0128416,30
primary,,72.4948598,22.9868287,72.4927651,22.9798255,11
primary,,72.4950471,22.9871184,72.5018014,22.9871184,12
primary,Memnagar Overbridge,72.5436714,23.0473206,72.5407722,23.0429585,11
primary,Memnagar Overbridge,72.5406566,23.0430173,72.5435569,23.047413,11
primary,Sanand Cross Roads,72.4945517,22.9870276,72.4945517,22.9870276,29
primary,,72.471318,22.9877507,72.472208,22.994153,12
primary,,72.4946477,22.9872402,72.4967684,22.9935721,10
primary,,72.4963239,22.9916456,72.4949789,22.9872239,14
primary,,72.642892,23.0649332,72.6432287,23.0654036,2
primary,,72.472208,22.994153,72.472302,22.994683,2
primary,,72.472302,22.994683,72.4724847,22.9951244,3
primary,,72.6486324,23.0715703,72.6432954,23.0653131,11
primary,,72.4726154,22.995207,72.4716228,22.987708,13
primary,120 Feet Ring Road,72.5510818,23.0452502,72.5491598,23.0426838,13
primary,,72.497821,22.9759229,72.4982515,22.9843919,12
primary,,72.4715768,22.9874185,72.4711904,22.9831707,5
primary,120 Feet Ring Road,72.5490976,23.0427263,72.5509771,23.0452729,15
primary,,72.4710744,22.9832385,72.4712894,22.9874292,6
primary,,72.4934952,22.9821876,72.4932854,22.9818994,2
primary,120 Feet Ring Road,72.5493065,23.0329,72.5486542,23.0356529,7
primary,,72.4926334,22.979458,72.4884848,22.9753188,11
primary,120 Feet Ring Road,72.5491345,23.0426252,72.548737,23.0401247,9
primary,,72.4925499,22.9798088,72.4924037,22.9799908,2
primary,,72.5486544,23.0401216,72.5486544,23.0401216,7
primary,120 Feet Ring Road,72.5487342,23.0400334,72.5487757,23.0389324,6
primary,,72.4883604,22.9753685,72.4932632,22.9823387,11
primary,,72.4758108,22.961695,72.4777807,22.9579895,5
primary,120 Feet Ring Road,72.5486791,23.0389349,72.5486521,23.040033,7
primary,,72.4776799,22.9579493,72.4755201,22.9615286,5
primary,120 Feet Ring Road,72.5486544,23.0401216,72.5490698,23.0426653,12
primary,,72.4753097,22.9619835,72.4741075,22.9713467,16
primary,,72.5490698,23.0426653,72.5490698,23.0426653,5
primary,,72.4744597,22.9712712,72.475593,22.9620738,14
primary,120 Feet Ring Road,72.5509771,23.0452729,72.5533202,23.0467203,11
primary,,72.4742583,22.9713773,72.4744597,22.9712712,2
primary,Naroda Patia Circle,72.6428175,23.0648349,72.6428175,23.0648349,17
primary,,72.6432954,23.0653131,72.6431161,23.0647941,2
primary,BRTS Route,72.6430715,23.0647127,72.6430091,23.0644467,3
primary,BRTS Route,72.6429426,23.0644469,72.6428566,23.0647172,3
primary,,72.6432287,23.0654036,72.6486217,23.0716928,13
primary,NH8,72.6430715,23.0647127,72.6424777,23.0540088,15
primary,,72.5175003,23.0497757,72.5120708,23.0386694,18
primary,,72.5115765,23.0385045,72.5169969,23.0497722,24
primary,,72.509409,23.0336797,72.5115765,23.0385045,14
primary,,72.5120708,23.0386694,72.5091112,23.0320781,16
primary,Darpan Circle / Crossroads,72.5535552,23.0468355,72.5535552,23.0468355,15
primary,120 Feet Ring Road,72.5534788,23.0465784,72.5510818,23.0452502,8
primary,120 Feet Ring Road,72.5486542,23.0356529,72.5486776,23.0388469,14
primary,120 Feet Ring Road,72.5487757,23.0388559,72.5487794,23.0356614,12
primary,120 Feet Ring Road,72.5493689,23.0322275,72.5493644,23.0327254,5
primary,120 Feet Ring Road,72.5494796,23.032762,72.5494732,23.0320929,5
primary,120 Feet Ring Road,72.5494732,23.0320929,72.5465571,23.0288047,13
primary,120 Feet Ring Road,72.5464391,23.0288533,72.5493689,23.0322275,14
primary,132 Ft. Ring Road,72.5435569,23.047413,72.5456924,23.0501467,9
primary,132 Ft. Ring Road,72.5458109,23.0500603,72.5436714,23.0473206,8
primary,AEC Overbridge,72.548341,23.0559378,72.5458109,23.0500603,14
primary,Gandhinagar-Ahmedabad Highway,72.6320864,23.1258814,72.6327972,23.1333157,12
primary,Gandhinagar-Ahmedabad Highway,72.6319824,23.1248216,72.6320864,23.1258814,2
primary,Gandhinagar-Ahmedabad Highway,72.6322144,23.1258067,72.6321428,23.1247434,2
primary,132 Ft. Ring Road,72.558334,23.0658796,72.548341,23.0559378,45
primary,,72.6252984,23.127808,72.6262471,23.1285067,2
primary,,72.6262471,23.1285067,72.6326267,23.1336808,10
primary,AEC Overbridge,72.5456924,23.0501467,72.5482346,23.0559963,15
primary,Gandhinagar-Ahmedabad Highway,72.6332599,23.1376938,72.633299,23.1380799,2
primary,Gandhinagar-Ahmedabad Highway,72.63346,23.1378404,72.6334241,23.1375075,2
primary,132 Ft. Ring Road,72.5482346,23.0559963,72.5582862,23.0659401,46
primary,132 Ft. Ring Road,72.5407722,23.0429585,72.5317111,23.0282355,38
primary,132 Ft. Ring Road,72.5315544,23.0282951,72.5406566,23.0430173,41
primary,,72.5115765,23.0385045,72.5113736,23.0388405,6
primary,,72.5114864,23.0388693,72.5118108,23.0389374,4
primary,,72.5315544,23.0282951,72.5315544,23.0282951,7
primary,Koba - Gandhinagar Highway,72.6398474,23.1955764,72.6386217,23.1858433,9
primary,,72.6145141,23.1193637,72.6235825,23.126445,14
primary,Gandhinagar-Ahmedabad Highway,72.6327799,23.133991,72.6332599,23.1376938,7
primary,Gandhinagar-Ahmedabad Highway,72.6331811,23.1335423,72.6322144,23.1258067,10
primary,,72.6327456,23.1335036,72.6263501,23.1284278,8
primary,Gandhinagar-Ahmedabad Highway,72.6327972,23.1333157,72.6328026,23.1334713,2
primary,University Road,72.5493337,23.0328013,72.5493065,23.0329,2
primary,,72.517131,23.049983,72.5207142,23.0614199,15
primary,Gandhinagar-Ahmedabad Highway,72.6310412,23.1170864,72.6319824,23.1248216,9
primary,,72.5487757,23.0389324,72.5487757,23.0388559,2
primary,,72.5486776,23.0388469,72.5486791,23.0389349,2
primary,120 Feet Ring Road,72.5493644,23.0327254,72.5493337,23.0328013,2
primary,Koba - Gandhinagar Highway,72.6346754,23.151115,72.6369081,23.1719555,14
primary,120 Feet Ring Road,72.5494462,23.0328357,72.5494796,23.032762,2
primary,,72.546358,23.028769,72.5464391,23.0288533,2
primary,Koba - Gandhinagar Highway,72.6383953,23.1858224,72.639399,23.1956147,9
primary,,72.513838,23.0424412,72.5134187,23.0413384,7
primary,,72.5123966,23.039324,72.5120327,23.0394635,8
primary,,72.5112821,23.0378769,72.5116322,23.0377119,2
primary,,72.5183032,23.0528009,72.5183637,23.0534987,3
primary,,72.5209558,23.0609304,72.5175003,23.0497757,14
primary,Swagat Circle,72.6383953,23.1858224,72.6386217,23.1858433,6
primary,Gandhinagar-Ahmedabad Highway,72.6386245,23.1856216,72.63346,23.1378404,25
primary,Swagat Circle,72.6386245,23.1856216,72.638407,23.1855881,7
primary,Swagat Circle,72.6386217,23.1858433,72.6386245,23.1856216,6
primary,Swagat Circle,72.638407,23.1855881,72.6383953,23.1858224,8
primary,,72.623895,23.1265005,72.6236965,23.1263235,2
primary,,72.6254555,23.1277162,72.623895,23.1265005,5
primary,,72.6237797,23.126593,72.6252984,23.127808,4
primary,,72.6235825,23.126445,72.6237797,23.126593,2
primary,Koba - Gandhinagar Highway,72.6369081,23.1719555,72.638407,23.1855881,14
primary,Nehrunagar Circle,72.5428567,23.0221292,72.5428567,23.0221292,29
primary,120 Feet Ring Road,72.5487794,23.0356614,72.5494462,23.0328357,6
primary,120 Feet Ring Road,72.5431464,23.0252208,72.5446766,23.0271104,9
primary,120 Feet Ring Road,72.5447462,23.0270618,72.5432174,23.0251841,9
primary,Gandhi Bridge,72.5755873,23.039875,72.5706154,23.0401976,4
primary,Kasturba Gandhi Road,72.5773656,23.0397044,72.5755873,23.039875,4
primary,Sahajanand College Cross Roads,72.543103,23.0251474,72.543103,23.0251474,19
primary,Subhash Bridge,72.5866413,23.0593784,72.5849224,23.0628788,5
primary,132 Ft. Ring Road,72.5815526,23.0683338,72.5627751,23.0673073,44
primary,120 Feet Ring Road,72.5431901,23.0251181,72.5429452,23.022502,13
primary,120 Feet Ring Road,72.542681,23.0225403,72.543103,23.0251474,12
primary,Gheekanta Road,72.5987836,23.0311712,72.5972511,23.0351541,22
primary,Panjarapole Cross Roads,72.5446945,23.0271636,72.5446945,23.0271636,19
primary,,72.586776,23.1682864,72.5874915,23.1461053,30
primary,,72.5874915,23.1461053,72.5874543,23.1450381,2
primary,,72.5874543,23.1450381,72.5850313,23.1304318,16
primary,Chimanbhai patel Bridge,72.5918513,23.0731264,72.5826197,23.0690385,11
primary,,72.5849832,23.1092002,72.5883579,23.0983694,13
primary,RTO Circle,72.5816025,23.0683143,72.5816025,23.0683143,24
primary,Ashram Road,72.5819697,23.0684544,72.5833055,23.066449,8
primary,Ashram Road,72.582973,23.0664923,72.5816554,23.0683032,8
primary,Ashram Road,72.5826197,23.0690385,72.5820021,23.0685594,5
primary,Koba Circle,72.6331811,23.1335423,72.6331811,23.1335423,25
primary,,72.5883945,23.0983533,72.6140166,23.1189917,55
primary,,72.6263501,23.1284278,72.6254555,23.1277162,2
primary,,72.6236965,23.1263235,72.6147621,23.1190606,11
primary,,72.5850313,23.1304318,72.5848299,23.1299156,4
primary,,72.6143688,23.1186925,72.5884692,23.0981912,42
primary,Navrang Circle,72.5563064,23.047443,72.5563064,23.047443,21
primary,,72.5918982,23.0734959,72.5918982,23.0734959,17
primary,,72.5924979,23.0738178,72.5921409,23.0734275,2
primary,120 Feet Ring Road,72.553776,23.0467659,72.5563064,23.047443,9
primary,120 Feet Ring Road,72.5600918,23.0475858,72.5569701,23.0473398,8
primary,120 Feet Ring Road,72.5569384,23.0474751,72.5600918,23.0476451,12
primary,SH41,72.5917913,23.0731776,72.59191,23.0734009,2
primary,120 Feet Ring Road,72.5562714,23.0472641,72.5538134,23.0466408,9
primary,SH41,72.5920918,23.0733647,72.5918513,23.0731264,2
